id,university,typical,subject,start,end,term,first_result,interview_date,final_result
1146,한국외국어대학교,학생부종합전형,인도어과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1147,한국외국어대학교,학생부종합전형,터키아제르바이잔어과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1148,한국외국어대학교,학생부종합전형,이란어과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1149,한국외국어대학교,학생부종합전형,몽골어과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1150,한국외국어대학교,학생부종합전형,중국언어문화학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1151,한국외국어대학교,학생부종합전형,중국외교통상학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1152,한국외국어대학교,학생부종합전형,일본어어 문화학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1153,한국외국어대학교,학생부종합전형,융합일본지역학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1154,한국외국어대학교,학생부종합전형,정치외교학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1155,한국외국어대학교,학생부종합전형,행정학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1156,한국외국어대학교,학생부종합전형,미디어커뮤니케이션학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1157,한국외국어대학교,학생부종합전형,국제통상학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1158,한국외국어대학교,학생부종합전형,경제학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1159,한국외국어대학교,학생부종합전형,경영학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1160,한국외국어대학교,학생부종합전형,영어교육과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1161,한국외국어대학교,학생부종합전형,프랑스어교육과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1162,한국외국어대학교,학생부종합전형,독일어교욱과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1163,한국외국어대학교,학생부종합전형,한국어교육과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1164,한국외국어대학교,학생부종합전형,국제학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1165,한국외국어대학교,학생부종합전형,랭귀지엔디플로매시학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1166,한국외국어대학교,학생부종합전형,랭귀지엔트레이드학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1167,한국외국어대학교,학생부종합전형,철학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1168,한국외국어대학교,학생부종합전형,사학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1169,한국외국어대학교,학생부종합전형,언어인지과학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1170,한국외국어대학교,학생부종합전형,지식콘텐츠학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1171,한국외국어대학교,학생부종합전형,영어통번역학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1172,한국외국어대학교,학생부종합전형,독일어통번역학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1173,한국외국어대학교,학생부종합전형,스페인어통번역학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1174,한국외국어대학교,학생부종합전형,이탈리아어통번역하과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1175,한국외국어대학교,학생부종합전형,중국어통번역학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1176,한국외국어대학교,학생부종합전형,일본어통번역학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1177,한국외국어대학교,학생부종합전형,태국어통번역학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1178,한국외국어대학교,학생부종합전형,아랍어통번역학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1179,한국외국어대학교,학생부종합전형,말레이인도네시아어통번역학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1180,한국외국어대학교,학생부종합전형,폴란드어과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1181,한국외국어대학교,학생부종합전형,루마니아어과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1182,한국외국어대학교,학생부종합전형,체코 슬로바키아어과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1183,한국외국어대학교,학생부종합전형,헝가리어과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1184,한국외국어대학교,학생부종합전형,세르비아크로아티아어과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1185,한국외국어대학교,학생부종합전형,우크라이나어과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1186,한국외국어대학교,학생부종합전형,프랑스학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1187,한국외국어대학교,학생부종합전형,브라질학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1188,한국외국어대학교,학생부종합전형,그리스 볼가리아학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1189,한국외국어대학교,학생부종합전형,인도학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1190,한국외국어대학교,학생부종합전형,중앙아시아학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1191,한국외국어대학교,학생부종합전형,아프리카학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1192,한국외국어대학교,학생부종합전형,러시아학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1193,한국외국어대학교,학생부종합전형,국제스포츠레저학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1194,한국외국어대학교,학생부종합전형,한국학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1195,한국외국어대학교,학생부종합전형,글로벌비지니스엔테크놀로지학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1196,한국외국어대학교,학생부종합전형,국제금융학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1197,한국외국어대학교,학생부종합전형,수학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1198,한국외국어대학교,학생부종합전형,통계학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1199,한국외국어대학교,학생부종합전형,전자물리학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1200,한국외국어대학교,학생부종합전형,환경학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1201,한국외국어대학교,학생부종합전형,생명공학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1202,한국외국어대학교,학생부종합전형,화학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1203,한국외국어대학교,학생부종합전형,컴퓨터전자시스템공학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1204,한국외국어대학교,학생부종합전형,정보통신공학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1205,한국외국어대학교,학생부종합전형,전자공학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1206,한국외국어대학교,학생부종합전형,산업경영공학과,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1207,한국외국어대학교,학생부종합전형,바이오메디컬공학부,9월 6일,9월 10일,9월 6일부터 9월 10일까지,10월 29일,11월 3일,12월 10일
1208,건국대학교,케이유학교추천전형,국어국문학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1209,건국대학교,케이유학교추천전형,영어영문학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1210,건국대학교,케이유학교추천전형,중어중문학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1211,건국대학교,케이유학교추천전형,철학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1212,건국대학교,케이유학교추천전형,사학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1213,건국대학교,케이유학교추천전형,지리학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1214,건국대학교,케이유학교추천전형,미디어커뮤니케이션학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1215,건국대학교,케이유학교추천전형,문화콘텐츠학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1216,건국대학교,케이유학교추천전형,수학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1217,건국대학교,케이유학교추천전형,물리학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1218,건국대학교,케이유학교추천전형,화학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1219,건국대학교,케이유학교추천전형,건축학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1220,건국대학교,케이유학교추천전형,사회환경공학부,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1221,건국대학교,케이유학교추천전형,기계공학부,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1222,건국대학교,케이유학교추천전형,전기전자공학부,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1223,건국대학교,케이유학교추천전형,화학공학부,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1224,건국대학교,케이유학교추천전형,소프트웨어학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1225,건국대학교,케이유학교추천전형,컴퓨터공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1226,건국대학교,케이유학교추천전형,항공우주정보시스템공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1227,건국대학교,케이유학교추천전형,생물공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1228,건국대학교,케이유학교추천전형,산업공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1229,건국대학교,케이유학교추천전형,기술융합공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1230,건국대학교,케이유학교추천전형,정치외교학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1231,건국대학교,케이유학교추천전형,경제학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1232,건국대학교,케이유학교추천전형,행정학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1233,건국대학교,케이유학교추천전형,국제무역학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1234,건국대학교,케이유학교추천전형,응용통계학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1235,건국대학교,케이유학교추천전형,융합인재학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1236,건국대학교,케이유학교추천전형,글로벌비즈니스학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1237,건국대학교,케이유학교추천전형,경영학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1238,건국대학교,케이유학교추천전형,기술경영학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1239,건국대학교,케이유학교추천전형,부동산학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 2일,12월 14일
1240,건국대학교,케이유학교추천전형,미래에너지공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,11월 24일,12월 14일
1241,건국대학교,케이유학교추천전형,스마트운행체공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,11월 24일,12월 14일
1242,건국대학교,케이유학교추천전형,스마트아이씨티융합공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,11월 24일,12월 14일
1243,건국대학교,케이유학교추천전형,화장품공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,11월 24일,12월 14일
1244,건국대학교,케이유학교추천전형,줄기세포재생공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,11월 24일,12월 14일
1245,건국대학교,케이유학교추천전형,의생명공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,11월 24일,12월 14일
1246,건국대학교,케이유학교추천전형,시스템생명공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,11월 24일,12월 14일
1247,건국대학교,케이유학교추천전형,융합생명공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,11월 24일,12월 14일
1248,건국대학교,케이유학교추천전형,생명과학특성학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1249,건국대학교,케이유학교추천전형,동물자원과학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1250,건국대학교,케이유학교추천전형,식량자원과학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1251,건국대학교,케이유학교추천전형,축산식품생명공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1252,건국대학교,케이유학교추천전형,식품유통공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1253,건국대학교,케이유학교추천전형,환경보건과학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1254,건국대학교,케이유학교추천전형,산림조경학과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1255,건국대학교,케이유학교추천전형,수의예과,9월 10일,9월 13일,9월10일부터 9월13일까지,11월 16일,12월 1일,12월 14일
1256,건국대학교,케이유학교추천전형,국어국문학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1257,건국대학교,케이유학교추천전형,영어영문학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1258,건국대학교,케이유학교추천전형,중어중문학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1259,건국대학교,케이유학교추천전형,철학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1260,건국대학교,케이유학교추천전형,사학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1261,건국대학교,케이유학교추천전형,지리학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1262,건국대학교,케이유학교추천전형,미디어커뮤니케이션학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1263,건국대학교,케이유학교추천전형,문화콘텐츠학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1264,건국대학교,케이유학교추천전형,수학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1265,건국대학교,케이유학교추천전형,물리학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1266,건국대학교,케이유학교추천전형,화학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1267,건국대학교,케이유학교추천전형,건축학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1268,건국대학교,케이유학교추천전형,사회환경공학부,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1269,건국대학교,케이유학교추천전형,기계공학부,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1270,건국대학교,케이유학교추천전형,전지전자공학부,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1271,건국대학교,케이유학교추천전형,화학공학부,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1272,건국대학교,케이유학교추천전형,소프트웨어학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1273,건국대학교,케이유학교추천전형,컴퓨터공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1274,건국대학교,케이유학교추천전형,항공우주정보시스템공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1275,건국대학교,케이유학교추천전형,생물공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1276,건국대학교,케이유학교추천전형,산업공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1277,건국대학교,케이유학교추천전형,기술융합공학과,9월 10일,9월 13일,9월10일부터 9월13일까지,no,no,11월 16일
1278,이화여자대학교,고교추천전형,국어국문학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1279,이화여자대학교,고교추천전형,중어중문학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1280,이화여자대학교,미래인재전형,불어불문학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 15일
1281,이화여자대학교,미래인재전형,독어독문학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 15일
1282,이화여자대학교,미래인재전형,사학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 15일
1283,이화여자대학교,미래인재전형,철학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 15일
1284,이화여자대학교,미래인재전형,기독교학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 15일
1285,이화여자대학교,고교추천전형,영어영문학부,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1286,이화여자대학교,고교추천전형,정치외교학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1287,이화여자대학교,고교추천전형,행정학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1288,이화여자대학교,고교추천전형,경제학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1289,이화여자대학교,미래인재전형,문헌정보학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1290,이화여자대학교,고교추천전형,사회학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1291,이화여자대학교,미래인재전형,사회복지학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1292,이화여자대학교,고교추천전형,심리학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1293,이화여자대학교,미래인재전형,소비자학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1294,이화여자대학교,고교추천전형,커뮤니케이션미디어학부,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1295,이화여자대학교,미래인재전형,경영학부,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1296,이화여자대학교,미래인재전형,의류산업학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1297,이화여자대학교,미래인재전형,국제사무학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1298,이화여자대학교,미래인재전형,융합콘텐츠학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1299,이화여자대학교,미래인재전형,식품영양학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1300,이화여자대학교,미래인재전형,융합보건학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1301,이화여자대학교,고교추천전형,수학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1302,이화여자대학교,고교추천전형,통계학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1303,이화여자대학교,미래인재전형,물리학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1304,이화여자대학교,미래인재전형,화학생명분자과학부,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1305,이화여자대학교,미래인재전형,뇌인지과학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1306,이화여자대학교,미래인재전형,자유전공,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1307,이화여자대학교,미래인재전형,국제학부,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1308,이화여자대학교,고교추천전형,휴먼기계바이오공학부,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1309,이화여자대학교,고교추천전형,컴퓨터공학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1310,이화여자대학교,고교추천전형,사이버보안학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1311,이화여자대학교,고교추천전형,전자전기공학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1312,이화여자대학교,고교추천전형,화학신소재공학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1313,이화여자대학교,고교추천전형,식품공학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1314,이화여자대학교,고교추천전형,기후에너지시스템공학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1315,이화여자대학교,고교추천전형,환경공학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1316,이화여자대학교,고교추천전형,건축도시시스템공학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1317,이화여자대학교,미래인재전형,건축학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1318,이화여자대학교,미래인재전형,의예과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1319,이화여자대학교,고교추천전형,간호학부,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1320,이화여자대학교,미래인재전형,교육학부,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1321,이화여자대학교,고교추천전형,유아교육과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1322,이화여자대학교,고교추천전형,초등교육과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1323,이화여자대학교,고교추천전형,교육공학과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1324,이화여자대학교,고교추천전형,특수교육과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1325,이화여자대학교,고교추천전형,영어교육과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1326,이화여자대학교,미래인재전형,역사교육과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,12월 14일
1327,이화여자대학교,고교추천전형,사회교육과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1328,이화여자대학교,고교추천전형,지리교육과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1329,이화여자대학교,고교추천전형,국어교육과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1330,이화여자대학교,고교추천전형,과학교육과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1331,이화여자대학교,고교추천전형,수학교육과,9월 10일,9월 12일,9월10일부터 9월12일까지,no,no,11월 16일
1332,아주대학교,에이스전형,기계공학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 25일,12월 14일
1333,아주대학교,에이스전형,산업공학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 25일,12월 14일
1334,아주대학교,에이스전형,화학공학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 25일,12월 14일
1335,아주대학교,에이스전형,신소재공학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 25일,12월 14일
1336,아주대학교,에이스전형,응용화학생명공학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 25일,12월 14일
1337,아주대학교,에이스전형,환경안전공학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 25일,12월 14일
1338,아주대학교,에이스전형,건설시스템공학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 25일,12월 14일
1339,아주대학교,에이스전형,교통시스템공학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 25일,12월 14일
1340,아주대학교,에이스전형,건축학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 25일,12월 14일
1341,아주대학교,에이스전형,전자공학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 25일,12월 14일
1342,아주대학교,에이스전형,소프트웨어학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 25일,12월 14일
1343,아주대학교,에이스전형,사이버보안학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 25일,12월 14일
1344,아주대학교,에이스전형,미디어학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 24일,12월 14일
1345,아주대학교,에이스전형,수학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 24일,12월 14일
1346,아주대학교,에이스전형,물리학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 24일,12월 14일
1347,아주대학교,에이스전형,화학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 24일,12월 14일
1348,아주대학교,에이스전형,생명과학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 24일,12월 14일
1349,아주대학교,에이스전형,의학과,9월 11일,9월 18일,9월11일부터 9월18일까지,12월 7일,12월 8일,12월 14일
1350,아주대학교,에이스전형,간호학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 18일,12월 14일
1351,아주대학교,에이스전형,경영학과,9월 11일,9월 18일,9월11일부터 9월18일까지,11월 12일,11월 24일,12월 14일
